Epoch 318, Average Loss 7.277443368016154e-09
Epoch 319, Average Loss 1.8001034027657182e-08
Epoch 320, Average Loss 1.1863979640123735e-08
Test Loss: 3.358592458313492e-09
Epoch 321, Average Loss 1.8455600211226212e-08
Epoch 322, Average Loss 1.1058174991290592e-08
Epoch 323, Average Loss 1.679268746795686e-08
Epoch 324, Average Loss 8.615603990213473e-09
Epoch 325, Average Loss 9.494213747814992e-09
Epoch 326, Average Loss 1.840094016978941e-08
Epoch 327, Average Loss 4.4489056774712097e-08
Epoch 328, Average Loss 2.9758922239417023e-08
Epoch 329, Average Loss 2.675267606016439e-08
Epoch 330, Average Loss 1.2792153282696704e-08
Test Loss: 7.116575023724536e-09
Epoch 331, Average Loss 1.446749018594395e-08
Epoch 332, Average Loss 4.214316631928054e-08
Epoch 333, Average Loss 3.05022052517359e-08
Epoch 334, Average Loss 3.021515524595965e-08
Epoch 335, Average Loss 3.2261090026904733e-08
Epoch 336, Average Loss 2.9669124670423172e-08
Epoch 337, Average Loss 1.6329135604716504e-07
Epoch 338, Average Loss 6.830369785945048e-08
Epoch 339, Average Loss 2.673113273805397e-08
Epoch 340, Average Loss 4.501467146273777e-08
Test Loss: 3.026668764505302e-08
Epoch 341, Average Loss 5.88604825871203e-08
Epoch 342, Average Loss 7.537247538339129e-08
Epoch 343, Average Loss 1.2639496082116258e-07
Epoch 344, Average Loss 1.0048899299735437e-07
Epoch 345, Average Loss 8.590175074779169e-08
Epoch 346, Average Loss 6.638766170692733e-08
Epoch 347, Average Loss 6.951019094772646e-08
Epoch 348, Average Loss 1.3231037936434913e-07
Epoch 349, Average Loss 1.0019091920298026e-07
Epoch 350, Average Loss 7.229877729549678e-08
Test Loss: 1.0136592543119605e-07
Epoch 351, Average Loss 5.559411958145081e-08
Epoch 352, Average Loss 9.214616389187938e-08
Epoch 353, Average Loss 6.286824067032828e-08
Epoch 354, Average Loss 1.0106376517657298e-07
Epoch 355, Average Loss 8.553480516135775e-08
Epoch 356, Average Loss 1.3274368732207747e-07
Epoch 357, Average Loss 1.0386904127800117e-07
Epoch 358, Average Loss 7.312102713935107e-08
Epoch 359, Average Loss 1.2738890172261685e-07
Epoch 360, Average Loss 1.1001042845177411e-07
Test Loss: 1.0127952236871351e-07
Epoch 361, Average Loss 8.268265137605706e-08
Epoch 362, Average Loss 1.2466921092093603e-07
Epoch 363, Average Loss 1.523480204480017e-07
Epoch 364, Average Loss 1.0438126453447142e-07
Epoch 365, Average Loss 9.016103499236133e-08
Epoch 366, Average Loss 8.147987293223105e-08
Epoch 367, Average Loss 1.6349427767181623e-07
Epoch 368, Average Loss 4.539834097257817e-08
Epoch 369, Average Loss 7.825094532013002e-08
Epoch 370, Average Loss 1.0506204144641557e-07
Test Loss: 1.0506402103871438e-08
Epoch 371, Average Loss 8.421942301482026e-08
Epoch 372, Average Loss 7.001970126914254e-08
Epoch 373, Average Loss 1.120150821418757e-07
Epoch 374, Average Loss 6.469051234214285e-08
Epoch 375, Average Loss 1.0601610473540592e-07
Epoch 376, Average Loss 1.7681626536483786e-07
Epoch 377, Average Loss 7.897790594790085e-08
Epoch 378, Average Loss 1.4705454315964122e-07
Epoch 379, Average Loss 7.562977418169243e-08
Epoch 380, Average Loss 9.939820682991626e-08
Test Loss: 8.816313794568486e-08
Epoch 381, Average Loss 8.860267737641608e-08
Epoch 382, Average Loss 7.417575543381307e-08
Epoch 383, Average Loss 7.629900820853771e-08
Epoch 384, Average Loss 1.2765779033019904e-07
Epoch 385, Average Loss 5.7498109244289134e-08
Epoch 386, Average Loss 9.269070873850605e-08
Epoch 387, Average Loss 1.7651897169133322e-07
Epoch 388, Average Loss 8.42441481693873e-08
Epoch 389, Average Loss 1.759527631021767e-07
Epoch 390, Average Loss 6.058457302456341e-08
